source_roi,target_roi,presence_rate
parsopercularis-rh (-0.22),cuneus-lh,0.5833333333333334
parsorbitalis-rh (-0.28),cuneus-lh,0.0
parstriangularis-lh,cuneus-lh,1.0
parstriangularis-rh,cuneus-lh,0.8068181818181818
pericalcarine-rh,cuneus-lh,0.5
posteriorcingulate-lh,cuneus-lh,0.8689567430025444
posteriorcingulate-rh,cuneus-lh,0.8636570907432741
precentral-lh,cuneus-lh,0.5833333333333334
precentral-rh (-0.26),cuneus-lh,0.0
precuneus-lh,cuneus-lh,1.0
precuneus-rh,cuneus-lh,0.8333333333333333
rostralanteriorcingulate-lh (-0.27),cuneus-lh,0.0
rostralanteriorcingulate-lh (-0.33),cuneus-lh,0.0
rostralanteriorcingulate-rh (-0.32),cuneus-lh,0.0
rostralmiddlefrontal-lh,cuneus-lh,0.8333333333333334
rostralmiddlefrontal-rh (-0.29),cuneus-lh,0.0
superiorfrontal-lh (-0.25),cuneus-lh,0.0
superiorparietal-lh (-0.34),cuneus-lh,0.0
superiorparietal-rh,cuneus-lh,1.0
superiortemporal-lh,cuneus-lh,1.0
superiortemporal-rh (-0.32),cuneus-lh,1.0
supramarginal-lh (-0.36),cuneus-lh,0.0
temporalpole-lh (-0.21),cuneus-lh,0.0
temporalpole-rh (-0.30),cuneus-lh,1.0
bankssts-rh (-0.23),entorhinal-lh,0.0
bankssts-rh (-0.29),entorhinal-lh,0.8333333333333334
caudalanteriorcingulate-lh (-0.38),entorhinal-lh,0.0
caudalanteriorcingulate-rh (-0.33),entorhinal-lh,0.0
caudalmiddlefrontal-lh,entorhinal-lh,0.8055555555555555
caudalmiddlefrontal-rh (-0.38),entorhinal-lh,0.0
cuneus-lh,entorhinal-lh,0.7500000000000001
entorhinal-lh (-0.35),entorhinal-lh,0.0
entorhinal-rh,entorhinal-lh,0.8333333333333333
entorhinal-rh (-0.27),entorhinal-lh,0.8333333333333334
frontalpole-rh (-0.28),entorhinal-lh,0.0
fusiform-rh (-0.23),entorhinal-lh,0.5
fusiform-rh (-0.24),entorhinal-lh,0.0
inferiorparietal-lh,entorhinal-lh,0.6916010498687665
inferiorparietal-rh (-0.26),entorhinal-lh,0.0
inferiortemporal-lh (-0.29),entorhinal-lh,0.0
inferiortemporal-lh (-0.30),entorhinal-lh,0.4166666666666667
insula-lh,entorhinal-lh,0.8333333333333334
lateraloccipital-lh (-0.31),entorhinal-lh,0.0
lateraloccipital-rh,entorhinal-lh,0.5
lateraloccipital-rh (-0.29),entorhinal-lh,0.8333333333333334
lateralorbitofrontal-lh,entorhinal-lh,0.7500000000000001
lateralorbitofrontal-lh (-0.27),entorhinal-lh,0.0
lateralorbitofrontal-rh (-0.25),entorhinal-lh,0.0
lingual-lh,entorhinal-lh,0.0
lingual-lh (-0.34),entorhinal-lh,0.4166666666666667
lingual-rh (-0.28),entorhinal-lh,0.4166666666666667
medialorbitofrontal-lh,entorhinal-lh,0.8333333333333335
medialorbitofrontal-rh,entorhinal-lh,0.875
middletemporal-rh (-0.30),entorhinal-lh,0.0
paracentral-lh (-0.26),entorhinal-lh,0.5
paracentral-lh (-0.29),entorhinal-lh,0.0
paracentral-rh (-0.22),entorhinal-lh,0.0
parahippocampal-lh (-0.39),entorhinal-lh,0.0
parahippocampal-rh,entorhinal-lh,0.8333333333333334
parahippocampal-rh (-0.28),entorhinal-lh,0.8333333333333334
parsopercularis-lh,entorhinal-lh,0.8611111111111112
parsopercularis-rh (-0.22),entorhinal-lh,0.5
parsorbitalis-rh (-0.28),entorhinal-lh,0.0
parstriangularis-lh,entorhinal-lh,0.8333333333333334
parstriangularis-rh,entorhinal-lh,0.7537878787878787
pericalcarine-rh,entorhinal-lh,0.5
posteriorcingulate-lh,entorhinal-lh,0.8333333333333333
posteriorcingulate-rh,entorhinal-lh,0.8333333333333335
precentral-lh,entorhinal-lh,0.5
precentral-rh (-0.26),entorhinal-lh,0.0
precuneus-lh,entorhinal-lh,0.9166666666666665
precuneus-rh,entorhinal-lh,0.8333333333333333
rostralanteriorcingulate-lh (-0.27),entorhinal-lh,0.0
rostralanteriorcingulate-lh (-0.33),entorhinal-lh,0.0
rostralanteriorcingulate-rh (-0.32),entorhinal-lh,0.0
rostralmiddlefrontal-lh,entorhinal-lh,0.6666666666666666
rostralmiddlefrontal-rh (-0.29),entorhinal-lh,0.0
superiorfrontal-lh (-0.25),entorhinal-lh,0.0
superiorparietal-lh (-0.34),entorhinal-lh,0.0
superiorparietal-rh,entorhinal-lh,0.9166666666666667
superiortemporal-lh,entorhinal-lh,0.9166666666666666
superiortemporal-rh (-0.32),entorhinal-lh,0.8333333333333334
supramarginal-lh (-0.36),entorhinal-lh,0.0
temporalpole-lh (-0.21),entorhinal-lh,0.0
temporalpole-rh (-0.30),entorhinal-lh,0.8333333333333334
bankssts-rh (-0.23),entorhinal-lh (-0.35),0.0
bankssts-rh (-0.29),entorhinal-lh (-0.35),0.0
caudalanteriorcingulate-lh (-0.38),entorhinal-lh (-0.35),0.0
caudalanteriorcingulate-rh (-0.33),entorhinal-lh (-0.35),0.0
caudalmiddlefrontal-lh,entorhinal-lh (-0.35),0.0
caudalmiddlefrontal-rh (-0.38),entorhinal-lh (-0.35),0.0
cuneus-lh,entorhinal-lh (-0.35),0.0
entorhinal-lh,entorhinal-lh (-0.35),0.0
entorhinal-rh,entorhinal-lh (-0.35),0.0
entorhinal-rh (-0.27),entorhinal-lh (-0.35),0.0
frontalpole-rh (-0.28),entorhinal-lh (-0.35),0.0
fusiform-rh (-0.23),entorhinal-lh (-0.35),0.0
fusiform-rh (-0.24),entorhinal-lh (-0.35),0.0
inferiorparietal-lh,entorhinal-lh (-0.35),0.0
inferiorparietal-rh (-0.26),entorhinal-lh (-0.35),0.0
inferiortemporal-lh (-0.29),entorhinal-lh (-0.35),0.0
inferiortemporal-lh (-0.30),entorhinal-lh (-0.35),0.0
insula-lh,entorhinal-lh (-0.35),0.0
lateraloccipital-lh (-0.31),entorhinal-lh (-0.35),0.0
lateraloccipital-rh,entorhinal-lh (-0.35),0.0
lateraloccipital-rh (-0.29),entorhinal-lh (-0.35),0.0
lateralorbitofrontal-lh,entorhinal-lh (-0.35),0.0
lateralorbitofrontal-lh (-0.27),entorhinal-lh (-0.35),0.0
lateralorbitofrontal-rh (-0.25),entorhinal-lh (-0.35),0.0
lingual-lh,entorhinal-lh (-0.35),0.0
lingual-lh (-0.34),entorhinal-lh (-0.35),0.0
lingual-rh (-0.28),entorhinal-lh (-0.35),0.0
medialorbitofrontal-lh,entorhinal-lh (-0.35),0.0
medialorbitofrontal-rh,entorhinal-lh (-0.35),0.0
middletemporal-rh (-0.30),entorhinal-lh (-0.35),0.0
paracentral-lh (-0.26),entorhinal-lh (-0.35),0.0
paracentral-lh (-0.29),entorhinal-lh (-0.35),0.0
paracentral-rh (-0.22),entorhinal-lh (-0.35),0.0
parahippocampal-lh (-0.39),entorhinal-lh (-0.35),0.0
parahippocampal-rh,entorhinal-lh (-0.35),0.0
parahippocampal-rh (-0.28),entorhinal-lh (-0.35),0.0
parsopercularis-lh,entorhinal-lh (-0.35),0.0
parsopercularis-rh (-0.22),entorhinal-lh (-0.35),0.0
parsorbitalis-rh (-0.28),entorhinal-lh (-0.35),0.0
parstriangularis-lh,entorhinal-lh (-0.35),0.0
parstriangularis-rh,entorhinal-lh (-0.35),0.0
pericalcarine-rh,entorhinal-lh (-0.35),0.0
posteriorcingulate-lh,entorhinal-lh (-0.35),0.0
posteriorcingulate-rh,entorhinal-lh (-0.35),0.0
precentral-lh,entorhinal-lh (-0.35),0.0
precentral-rh (-0.26),entorhinal-lh (-0.35),0.0
precuneus-lh,entorhinal-lh (-0.35),0.0
precuneus-rh,entorhinal-lh (-0.35),0.0
rostralanteriorcingulate-lh (-0.27),entorhinal-lh (-0.35),0.0
rostralanteriorcingulate-lh (-0.33),entorhinal-lh (-0.35),0.0
rostralanteriorcingulate-rh (-0.32),entorhinal-lh (-0.35),0.0
rostralmiddlefrontal-lh,entorhinal-lh (-0.35),0.0
rostralmiddlefrontal-rh (-0.29),entorhinal-lh (-0.35),0.0
superiorfrontal-lh (-0.25),entorhinal-lh (-0.35),0.0
superiorparietal-lh (-0.34),entorhinal-lh (-0.35),0.0
superiorparietal-rh,entorhinal-lh (-0.35),0.0
superiortemporal-lh,entorhinal-lh (-0.35),0.0
superiortemporal-rh (-0.32),entorhinal-lh (-0.35),0.0
supramarginal-lh (-0.36),entorhinal-lh (-0.35),0.0
temporalpole-lh (-0.21),entorhinal-lh (-0.35),0.0
temporalpole-rh (-0.30),entorhinal-lh (-0.35),0.0
bankssts-rh (-0.23),entorhinal-rh,0.0
bankssts-rh (-0.29),entorhinal-rh,0.8333333333333334
caudalanteriorcingulate-lh (-0.38),entorhinal-rh,0.0
caudalanteriorcingulate-rh (-0.33),entorhinal-rh,0.0
caudalmiddlefrontal-lh,entorhinal-rh,0.8611111111111113
caudalmiddlefrontal-rh (-0.38),entorhinal-rh,0.0
cuneus-lh,entorhinal-rh,0.7500000000000001
entorhinal-lh,entorhinal-rh,0.75
entorhinal-lh (-0.35),entorhinal-rh,0.0
entorhinal-rh (-0.27),entorhinal-rh,0.8333333333333334
frontalpole-rh (-0.28),entorhinal-rh,0.0
fusiform-rh (-0.23),entorhinal-rh,0.5833333333333334
fusiform-rh (-0.24),entorhinal-rh,0.0
inferiorparietal-lh,entorhinal-rh,0.6443569553805776
inferiorparietal-rh (-0.26),entorhinal-rh,0.0
inferiortemporal-lh (-0.29),entorhinal-rh,0.0
inferiortemporal-lh (-0.30),entorhinal-rh,0.4166666666666667
insula-lh,entorhinal-rh,0.5833333333333334
lateraloccipital-lh (-0.31),entorhinal-rh,0.0
lateraloccipital-rh,entorhinal-rh,0.5833333333333334
lateraloccipital-rh (-0.29),entorhinal-rh,0.8333333333333334
lateralorbitofrontal-lh,entorhinal-rh,0.75
lateralorbitofrontal-lh (-0.27),entorhinal-rh,0.0
lateralorbitofrontal-rh (-0.25),entorhinal-rh,0.0
lingual-lh,entorhinal-rh,0.75
lingual-lh (-0.34),entorhinal-rh,0.4166666666666667
lingual-rh (-0.28),entorhinal-rh,0.4166666666666667
medialorbitofrontal-lh,entorhinal-rh,0.9166666666666666
medialorbitofrontal-rh,entorhinal-rh,0.875
middletemporal-rh (-0.30),entorhinal-rh,0.0
paracentral-lh (-0.26),entorhinal-rh,0.5833333333333334
paracentral-lh (-0.29),entorhinal-rh,0.0
paracentral-rh (-0.22),entorhinal-rh,0.0
parahippocampal-lh (-0.39),entorhinal-rh,0.0
parahippocampal-rh,entorhinal-rh,0.0
parahippocampal-rh (-0.28),entorhinal-rh,0.8333333333333334
parsopercularis-lh,entorhinal-rh,0.9166666666666667
parsopercularis-rh (-0.22),entorhinal-rh,0.5833333333333334
parsorbitalis-rh (-0.28),entorhinal-rh,0.0
parstriangularis-lh,entorhinal-rh,0.8333333333333334
parstriangularis-rh,entorhinal-rh,0.7272727272727272
pericalcarine-rh,entorhinal-rh,0.5
posteriorcingulate-lh,entorhinal-rh,0.8212468193384224
posteriorcingulate-rh,entorhinal-rh,0.8106475148198815
precentral-lh,entorhinal-rh,0.5833333333333334
precentral-rh (-0.26),entorhinal-rh,0.0
precuneus-lh,entorhinal-rh,0.9166666666666666
precuneus-rh,entorhinal-rh,0.5833333333333334
rostralanteriorcingulate-lh (-0.27),entorhinal-rh,0.0
rostralanteriorcingulate-lh (-0.33),entorhinal-rh,0.0
rostralanteriorcingulate-rh (-0.32),entorhinal-rh,0.0
rostralmiddlefrontal-lh,entorhinal-rh,0.6666666666666666
rostralmiddlefrontal-rh (-0.29),entorhinal-rh,0.0
superiorfrontal-lh (-0.25),entorhinal-rh,0.0
superiorparietal-lh (-0.34),entorhinal-rh,0.0
superiorparietal-rh,entorhinal-rh,0.9166666666666666
superiortemporal-lh,entorhinal-rh,0.8333333333333334
superiortemporal-rh (-0.32),entorhinal-rh,0.8333333333333334
supramarginal-lh (-0.36),entorhinal-rh,0.0
temporalpole-lh (-0.21),entorhinal-rh,0.0
temporalpole-rh (-0.30),entorhinal-rh,0.8333333333333334
bankssts-rh (-0.23),entorhinal-rh (-0.27),0.0
bankssts-rh (-0.29),entorhinal-rh (-0.27),0.0
caudalanteriorcingulate-lh (-0.38),entorhinal-rh (-0.27),0.0
caudalanteriorcingulate-rh (-0.33),entorhinal-rh (-0.27),0.0
caudalmiddlefrontal-lh,entorhinal-rh (-0.27),0.6666666666666666
caudalmiddlefrontal-rh (-0.38),entorhinal-rh (-0.27),0.0
cuneus-lh,entorhinal-rh (-0.27),0.6666666666666666
entorhinal-lh,entorhinal-rh (-0.27),0.75
entorhinal-lh (-0.35),entorhinal-rh (-0.27),0.0
entorhinal-rh,entorhinal-rh (-0.27),0.6666666666666666
frontalpole-rh (-0.28),entorhinal-rh (-0.27),0.0
fusiform-rh (-0.23),entorhinal-rh (-0.27),0.5833333333333334
fusiform-rh (-0.24),entorhinal-rh (-0.27),0.0
inferiorparietal-lh,entorhinal-rh (-0.27),0.5971128608923886
inferiorparietal-rh (-0.26),entorhinal-rh (-0.27),0.0
inferiortemporal-lh (-0.29),entorhinal-rh (-0.27),0.0
inferiortemporal-lh (-0.30),entorhinal-rh (-0.27),0.4166666666666667
insula-lh,entorhinal-rh (-0.27),0.8333333333333334
lateraloccipital-lh (-0.31),entorhinal-rh (-0.27),0.0
lateraloccipital-rh,entorhinal-rh (-0.27),0.41666666666666663
lateraloccipital-rh (-0.29),entorhinal-rh (-0.27),0.9166666666666665
lateralorbitofrontal-lh,entorhinal-rh (-0.27),0.6666666666666666
lateralorbitofrontal-lh (-0.27),entorhinal-rh (-0.27),0.0
lateralorbitofrontal-rh (-0.25),entorhinal-rh (-0.27),0.0
lingual-lh,entorhinal-rh (-0.27),0.75
lingual-lh (-0.34),entorhinal-rh (-0.27),0.4166666666666667
lingual-rh (-0.28),entorhinal-rh (-0.27),0.4166666666666667
medialorbitofrontal-lh,entorhinal-rh (-0.27),0.8333333333333335
medialorbitofrontal-rh,entorhinal-rh (-0.27),0.9166666666666666
middletemporal-rh (-0.30),entorhinal-rh (-0.27),0.0
paracentral-lh (-0.26),entorhinal-rh (-0.27),0.5833333333333334
paracentral-lh (-0.29),entorhinal-rh (-0.27),0.0
paracentral-rh (-0.22),entorhinal-rh (-0.27),0.0
parahippocampal-lh (-0.39),entorhinal-rh (-0.27),0.0
parahippocampal-rh,entorhinal-rh (-0.27),0.6666666666666666
parahippocampal-rh (-0.28),entorhinal-rh (-0.27),0.0
parsopercularis-lh,entorhinal-rh (-0.27),0.8888888888888888
parsopercularis-rh (-0.22),entorhinal-rh (-0.27),0.5833333333333334
parsorbitalis-rh (-0.28),entorhinal-rh (-0.27),0.0
parstriangularis-lh,entorhinal-rh (-0.27),0.8333333333333333
parstriangularis-rh,entorhinal-rh (-0.27),0.6439393939393938
pericalcarine-rh,entorhinal-rh (-0.27),0.5833333333333334
posteriorcingulate-lh,entorhinal-rh (-0.27),0.8810432569974556
posteriorcingulate-rh,entorhinal-rh (-0.27),0.8863429092567261
precentral-lh,entorhinal-rh (-0.27),0.41666666666666674
precentral-rh (-0.26),entorhinal-rh (-0.27),0.0
precuneus-lh,entorhinal-rh (-0.27),0.8333333333333334
precuneus-rh,entorhinal-rh (-0.27),0.8333333333333334
rostralanteriorcingulate-lh (-0.27),entorhinal-rh (-0.27),0.0
rostralanteriorcingulate-lh (-0.33),entorhinal-rh (-0.27),0.0
rostralanteriorcingulate-rh (-0.32),entorhinal-rh (-0.27),0.0
rostralmiddlefrontal-lh,entorhinal-rh (-0.27),0.5833333333333334
rostralmiddlefrontal-rh (-0.29),entorhinal-rh (-0.27),0.0
superiorfrontal-lh (-0.25),entorhinal-rh (-0.27),0.0
superiorparietal-lh (-0.34),entorhinal-rh (-0.27),0.0
superiorparietal-rh,entorhinal-rh (-0.27),0.8333333333333335
superiortemporal-lh,entorhinal-rh (-0.27),0.8333333333333334
superiortemporal-rh (-0.32),entorhinal-rh (-0.27),0.9166666666666665
supramarginal-lh (-0.36),entorhinal-rh (-0.27),0.0
temporalpole-lh (-0.21),entorhinal-rh (-0.27),0.0
temporalpole-rh (-0.30),entorhinal-rh (-0.27),0.9166666666666665
bankssts-rh (-0.23),frontalpole-rh (-0.28),0.0
bankssts-rh (-0.29),frontalpole-rh (-0.28),0.0
caudalanteriorcingulate-lh (-0.38),frontalpole-rh (-0.28),0.0
caudalanteriorcingulate-rh (-0.33),frontalpole-rh (-0.28),0.0
caudalmiddlefrontal-lh,frontalpole-rh (-0.28),0.0
caudalmiddlefrontal-rh (-0.38),frontalpole-rh (-0.28),0.0
cuneus-lh,frontalpole-rh (-0.28),0.0
entorhinal-lh,frontalpole-rh (-0.28),0.0
entorhinal-lh (-0.35),frontalpole-rh (-0.28),0.0
entorhinal-rh,frontalpole-rh (-0.28),0.0
entorhinal-rh (-0.27),frontalpole-rh (-0.28),0.0
fusiform-rh (-0.23),frontalpole-rh (-0.28),0.0
fusiform-rh (-0.24),frontalpole-rh (-0.28),0.0
inferiorparietal-lh,frontalpole-rh (-0.28),0.0
inferiorparietal-rh (-0.26),frontalpole-rh (-0.28),0.0
inferiortemporal-lh (-0.29),frontalpole-rh (-0.28),0.0
inferiortemporal-lh (-0.30),frontalpole-rh (-0.28),0.0
insula-lh,frontalpole-rh (-0.28),0.0
lateraloccipital-lh (-0.31),frontalpole-rh (-0.28),0.0
lateraloccipital-rh,frontalpole-rh (-0.28),0.0
lateraloccipital-rh (-0.29),frontalpole-rh (-0.28),0.0
lateralorbitofrontal-lh,frontalpole-rh (-0.28),0.0
lateralorbitofrontal-lh (-0.27),frontalpole-rh (-0.28),0.0
lateralorbitofrontal-rh (-0.25),frontalpole-rh (-0.28),0.0
lingual-lh,frontalpole-rh (-0.28),0.0
lingual-lh (-0.34),frontalpole-rh (-0.28),0.0
lingual-rh (-0.28),frontalpole-rh (-0.28),0.0
medialorbitofrontal-lh,frontalpole-rh (-0.28),0.0
medialorbitofrontal-rh,frontalpole-rh (-0.28),0.0
middletemporal-rh (-0.30),frontalpole-rh (-0.28),0.0
paracentral-lh (-0.26),frontalpole-rh (-0.28),0.0
paracentral-lh (-0.29),frontalpole-rh (-0.28),0.0
paracentral-rh (-0.22),frontalpole-rh (-0.28),0.0
parahippocampal-lh (-0.39),frontalpole-rh (-0.28),0.0
parahippocampal-rh,frontalpole-rh (-0.28),0.0
parahippocampal-rh (-0.28),frontalpole-rh (-0.28),0.0
parsopercularis-lh,frontalpole-rh (-0.28),0.0
parsopercularis-rh (-0.22),frontalpole-rh (-0.28),0.0
parsorbitalis-rh (-0.28),frontalpole-rh (-0.28),0.0
parstriangularis-lh,frontalpole-rh (-0.28),0.0
parstriangularis-rh,frontalpole-rh (-0.28),0.0
pericalcarine-rh,frontalpole-rh (-0.28),0.0
posteriorcingulate-lh,frontalpole-rh (-0.28),0.0
posteriorcingulate-rh,frontalpole-rh (-0.28),0.0
precentral-lh,frontalpole-rh (-0.28),0.0
precentral-rh (-0.26),frontalpole-rh (-0.28),0.0
precuneus-lh,frontalpole-rh (-0.28),0.0
precuneus-rh,frontalpole-rh (-0.28),0.0
rostralanteriorcingulate-lh (-0.27),frontalpole-rh (-0.28),0.0
rostralanteriorcingulate-lh (-0.33),frontalpole-rh (-0.28),0.0
rostralanteriorcingulate-rh (-0.32),frontalpole-rh (-0.28),0.0
rostralmiddlefrontal-lh,frontalpole-rh (-0.28),0.0
rostralmiddlefrontal-rh (-0.29),frontalpole-rh (-0.28),0.0
superiorfrontal-lh (-0.25),frontalpole-rh (-0.28),0.0
superiorparietal-lh (-0.34),frontalpole-rh (-0.28),0.0
superiorparietal-rh,frontalpole-rh (-0.28),0.0
superiortemporal-lh,frontalpole-rh (-0.28),0.0
superiortemporal-rh (-0.32),frontalpole-rh (-0.28),0.0
supramarginal-lh (-0.36),frontalpole-rh (-0.28),0.0
temporalpole-lh (-0.21),frontalpole-rh (-0.28),0.0
temporalpole-rh (-0.30),frontalpole-rh (-0.28),0.0
bankssts-rh (-0.23),fusiform-rh (-0.23),0.0
bankssts-rh (-0.29),fusiform-rh (-0.23),0.8333333333333334
caudalanteriorcingulate-lh (-0.38),fusiform-rh (-0.23),0.0
caudalanteriorcingulate-rh (-0.33),fusiform-rh (-0.23),0.0
caudalmiddlefrontal-lh,fusiform-rh (-0.23),0.8333333333333333
caudalmiddlefrontal-rh (-0.38),fusiform-rh (-0.23),0.0
cuneus-lh,fusiform-rh (-0.23),0.75
entorhinal-lh,fusiform-rh (-0.23),0.8333333333333334
entorhinal-lh (-0.35),fusiform-rh (-0.23),0.0
entorhinal-rh,fusiform-rh (-0.23),0.8333333333333334
entorhinal-rh (-0.27),fusiform-rh (-0.23),0.8333333333333334
frontalpole-rh (-0.28),fusiform-rh (-0.23),0.0
fusiform-rh (-0.24),fusiform-rh (-0.23),0.0
inferiorparietal-lh,fusiform-rh (-0.23),0.6804461942257217
inferiorparietal-rh (-0.26),fusiform-rh (-0.23),0.0
inferiortemporal-lh (-0.29),fusiform-rh (-0.23),0.0
inferiortemporal-lh (-0.30),fusiform-rh (-0.23),0.8333333333333334
insula-lh,fusiform-rh (-0.23),0.8333333333333334
lateraloccipital-lh (-0.31),fusiform-rh (-0.23),0.0
lateraloccipital-rh,fusiform-rh (-0.23),0.41666666666666663
lateraloccipital-rh (-0.29),fusiform-rh (-0.23),0.9166666666666665
lateralorbitofrontal-lh,fusiform-rh (-0.23),0.7500000000000001
lateralorbitofrontal-lh (-0.27),fusiform-rh (-0.23),0.0
lateralorbitofrontal-rh (-0.25),fusiform-rh (-0.23),0.0
lingual-lh,fusiform-rh (-0.23),0.8333333333333333
lingual-lh (-0.34),fusiform-rh (-0.23),0.8333333333333334
lingual-rh (-0.28),fusiform-rh (-0.23),0.8333333333333334
medialorbitofrontal-lh,fusiform-rh (-0.23),0.9166666666666666
medialorbitofrontal-rh,fusiform-rh (-0.23),1.0
middletemporal-rh (-0.30),fusiform-rh (-0.23),0.0
paracentral-lh (-0.26),fusiform-rh (-0.23),0.0
paracentral-lh (-0.29),fusiform-rh (-0.23),0.0
paracentral-rh (-0.22),fusiform-rh (-0.23),0.0
parahippocampal-lh (-0.39),fusiform-rh (-0.23),0.0
parahippocampal-rh,fusiform-rh (-0.23),0.8333333333333334
parahippocampal-rh (-0.28),fusiform-rh (-0.23),0.8333333333333334
parsopercularis-lh,fusiform-rh (-0.23),0.7222222222222221
parsopercularis-rh (-0.22),fusiform-rh (-0.23),0.0
parsorbitalis-rh (-0.28),fusiform-rh (-0.23),0.0
parstriangularis-lh,fusiform-rh (-0.23),0.9166666666666666
parstriangularis-rh,fusiform-rh (-0.23),0.7272727272727272
pericalcarine-rh,fusiform-rh (-0.23),0.6666666666666666
posteriorcingulate-lh,fusiform-rh (-0.23),0.8689567430025446
posteriorcingulate-rh,fusiform-rh (-0.23),0.863657090743274
precentral-lh,fusiform-rh (-0.23),0.41666666666666674
precentral-rh (-0.26),fusiform-rh (-0.23),0.0
precuneus-lh,fusiform-rh (-0.23),1.0
precuneus-rh,fusiform-rh (-0.23),0.8333333333333334
rostralanteriorcingulate-lh (-0.27),fusiform-rh (-0.23),0.0
rostralanteriorcingulate-lh (-0.33),fusiform-rh (-0.23),0.0
rostralanteriorcingulate-rh (-0.32),fusiform-rh (-0.23),0.0
rostralmiddlefrontal-lh,fusiform-rh (-0.23),0.75
rostralmiddlefrontal-rh (-0.29),fusiform-rh (-0.23),0.0
superiorfrontal-lh (-0.25),fusiform-rh (-0.23),0.0
superiorparietal-lh (-0.34),fusiform-rh (-0.23),0.0
superiorparietal-rh,fusiform-rh (-0.23),1.0
superiortemporal-lh,fusiform-rh (-0.23),0.9166666666666666
superiortemporal-rh (-0.32),fusiform-rh (-0.23),0.9166666666666665
supramarginal-lh (-0.36),fusiform-rh (-0.23),0.0
temporalpole-lh (-0.21),fusiform-rh (-0.23),0.0
temporalpole-rh (-0.30),fusiform-rh (-0.23),0.9166666666666665
bankssts-rh (-0.23),fusiform-rh (-0.24),0.0
bankssts-rh (-0.29),fusiform-rh (-0.24),0.0
caudalanteriorcingulate-lh (-0.38),fusiform-rh (-0.24),0.0
caudalanteriorcingulate-rh (-0.33),fusiform-rh (-0.24),0.0
caudalmiddlefrontal-lh,fusiform-rh (-0.24),0.0
caudalmiddlefrontal-rh (-0.38),fusiform-rh (-0.24),0.0
cuneus-lh,fusiform-rh (-0.24),0.0
entorhinal-lh,fusiform-rh (-0.24),0.0
entorhinal-lh (-0.35),fusiform-rh (-0.24),0.0
entorhinal-rh,fusiform-rh (-0.24),0.0
entorhinal-rh (-0.27),fusiform-rh (-0.24),0.0
frontalpole-rh (-0.28),fusiform-rh (-0.24),0.0
fusiform-rh (-0.23),fusiform-rh (-0.24),0.0
inferiorparietal-lh,fusiform-rh (-0.24),0.0
inferiorparietal-rh (-0.26),fusiform-rh (-0.24),0.0
inferiortemporal-lh (-0.29),fusiform-rh (-0.24),0.0
inferiortemporal-lh (-0.30),fusiform-rh (-0.24),0.0
insula-lh,fusiform-rh (-0.24),0.0
lateraloccipital-lh (-0.31),fusiform-rh (-0.24),0.0
lateraloccipital-rh,fusiform-rh (-0.24),0.0
lateraloccipital-rh (-0.29),fusiform-rh (-0.24),0.0
lateralorbitofrontal-lh,fusiform-rh (-0.24),0.0
lateralorbitofrontal-lh (-0.27),fusiform-rh (-0.24),0.0
lateralorbitofrontal-rh (-0.25),fusiform-rh (-0.24),0.0
lingual-lh,fusiform-rh (-0.24),0.0
lingual-lh (-0.34),fusiform-rh (-0.24),0.0
lingual-rh (-0.28),fusiform-rh (-0.24),0.0
medialorbitofrontal-lh,fusiform-rh (-0.24),0.0
medialorbitofrontal-rh,fusiform-rh (-0.24),0.0
middletemporal-rh (-0.30),fusiform-rh (-0.24),0.0
paracentral-lh (-0.26),fusiform-rh (-0.24),0.0
paracentral-lh (-0.29),fusiform-rh (-0.24),0.0
paracentral-rh (-0.22),fusiform-rh (-0.24),0.0
parahippocampal-lh (-0.39),fusiform-rh (-0.24),0.0
parahippocampal-rh,fusiform-rh (-0.24),0.0
parahippocampal-rh (-0.28),fusiform-rh (-0.24),0.0
parsopercularis-lh,fusiform-rh (-0.24),0.0
parsopercularis-rh (-0.22),fusiform-rh (-0.24),0.0
parsorbitalis-rh (-0.28),fusiform-rh (-0.24),0.0
parstriangularis-lh,fusiform-rh (-0.24),0.0
parstriangularis-rh,fusiform-rh (-0.24),0.0
pericalcarine-rh,fusiform-rh (-0.24),0.0
posteriorcingulate-lh,fusiform-rh (-0.24),0.0
posteriorcingulate-rh,fusiform-rh (-0.24),0.0
precentral-lh,fusiform-rh (-0.24),0.0
precentral-rh (-0.26),fusiform-rh (-0.24),0.0
precuneus-lh,fusiform-rh (-0.24),0.0
precuneus-rh,fusiform-rh (-0.24),0.0
rostralanteriorcingulate-lh (-0.27),fusiform-rh (-0.24),0.0
rostralanteriorcingulate-lh (-0.33),fusiform-rh (-0.24),0.0
rostralanteriorcingulate-rh (-0.32),fusiform-rh (-0.24),0.0
rostralmiddlefrontal-lh,fusiform-rh (-0.24),0.0
rostralmiddlefrontal-rh (-0.29),fusiform-rh (-0.24),0.0
superiorfrontal-lh (-0.25),fusiform-rh (-0.24),0.0
superiorparietal-lh (-0.34),fusiform-rh (-0.24),0.0
superiorparietal-rh,fusiform-rh (-0.24),0.0
